X,Y,Plant_Code,Plant_Name,State,Zip,PrimSource
-91.349,33.479,63295,Chicot Solar,Arkansas,71653,solar
-101.208955,32.875073,61417,Gopher Creek Wind Farm,Texas,79517,wind
-94.02864,44.90295,62779,Novel Martin Solar One LLC (McLeod) CSG,Minnesota,55354,solar
-81.559722,35.23222,63296,"232 Long Branch 29 Solar I, LLC",North Carolina,28152,solar
-115.62779,33.04358,61418,Valencia 1 Solar CA,California,92281,solar
-117.936594,34.615622,61419,One Ten Partners PV,California,93591,solar
-77.05058,42.86228,63297,Hobart & William Smith College Gates Rd.,New York,14456,solar
-74.60035,39.4877,63298,"Barrette Outdoor Living, Inc.",New Jersey,8215,solar
-120.878081,36.989475,61420,Merced 1 PV,California,93635,solar
-77.784167,34.90389,63299,"Harvest Beulaville, LLC",North Carolina,28518,solar
-120.167021,37.056468,61421,Madera 1 PV,California,93638,solar
-115.35499,33.751283,63300,Athos Solar Project,California,92239,solar
-76.383228,37.657039,62780,"Rappahannock Solar, LLC",Virginia,22578,solar
-77.166,36.614,61422,"Southampton Solar, LLC",Virginia,23874,solar
-120.4,42.16,63301,Garrett Solar,Oregon,97630,solar
-71.49625,41.63269,62781,"10 Briggs Solar NG, LLC (East)",Rhode Island,2818,solar
-121.611565,42.030332,61423,"OR Solar 5, LLC",Oregon,97633,solar
-72.614377,41.815417,63302,South Windsor Fuel Cell,Connecticut,6074,natural gas
-121.585833,42.238888,61424,"OR Solar 8, LLC",Oregon,97625,solar
-97.522673,28.2078,62783,Blackjack Creek Wind Farm,Texas,78389,wind
-105.13143,40.500969,61425,Coyote Ridge Community Solar,Colorado,80526,solar
-117.99608,33.878585,63303,Alticor Inc - Solar Project,California,90621,solar
-92.679157,45.398562,61426,Gopher CSG,Minnesota,55084,solar
-94.513847,45.458606,61427,Richmond CSG,Minnesota,56368,solar
-94.723142,45.399701,63304,"Allium Community Solar Garden, LLC",Minnesota,56362,solar
-92.68435,45.391842,61428,Taylors Falls CSG,Minnesota,55084,solar
-95.229451,45.008221,63305,"Aster Community Solar Garden, LLC",Minnesota,56282,solar
-70.716128,41.902312,61429,Big George PV CSG,Massachusetts,2360,solar
-94.904383,44.939037,63307,"Westport Community Solar, LLC",Minnesota,56253,solar
-120.367807,42.208988,61430,"OR Solar 6, LLC",Oregon,97630,solar
-93.615267,44.197311,63308,"Marigold Community Solar Garden, LLC",Minnesota,56096,solar
-94.027151,44.907623,63309,"Honeysuckle Solar, LLC",Minnesota,55354,solar
-74.306523,44.86832,62784,Franklin Solar Site,New York,12953,solar
-118.027519,35.256526,61431,Beacon BESS 1,California,95319,batteries
-74.307248,44.870858,62785,Malone Solar Site,New York,12953,solar
-81.106,32.89,61432,SCE&G Curie CSG,South Carolina,29924,solar
-78.327,35.701,62786,"Thanksgiving Fire Solar Farm, LLC",North Carolina,27597,solar
-73.84853,42.822572,62788,Sugarhill Road - Solitude Solar CSG,New York,12148,solar
-80.956084,32.497759,61433,SCE&G Nimitz CSG,South Carolina,29936,solar
-86.737329,37.965852,62790,Tell City Solar Park,Indiana,47586,solar
-95.358,44.646,63311,"Lantana Solar, LLC",Minnesota,55435,solar
-81.297,33.491,61434,SCE&G Springfield CSG,South Carolina,29146,solar
-84.92966,39.862889,62791,Richmond Solar Park 4,Indiana,47374,solar
-93.199277,44.474147,63312,"Hyacinth Solar, LLC",Minnesota,55057,solar
-84.25545,40.13043,62792,DG AMP Solar Piqua Manier,Ohio,45356,solar
-84.997244,41.934117,61435,DG AMP Solar Coldwater,Michigan,49036,solar
-86.85987,40.017668,62793,Crawfordsville 5 Solar Park,Indiana,47993,solar
-81.759461,40.856428,61436,DG AMP Solar Orrville 3,Ohio,44667,solar
-85.003765,39.828501,62794,Centerville Solar Park,Indiana,47330,solar
-84.4978,40.2207,61437,DG AMP Solar Versailles,Ohio,45380,solar
-95.458818,42.326854,62795,Ida Grove II,Iowa,51445,wind
-84.047247,40.444969,61438,DG AMP Solar Jackson Center,Ohio,45334,solar
-77.696443,36.003272,62798,Fern Solar LLC,North Carolina,27089,solar
-104.781494,39.808719,61439,Panasonic Carport Solar Hybrid,Colorado,80249,solar
-91.900997,44.124097,62799,Winona Solar,Minnesota,55910,solar
-83.8,31.3,61441,Denver Braswell PV,Georgia,31768,solar
-121.382,36.464,61442,Foundation California Training Facility,California,93960,wind
-92.021668,44.363109,62800,Wabasha Solar,Minnesota,55981,solar
-121.454,36.504,61443,Foundation Mann Packing,California,93926,wind
-121.371,36.474,61444,Foundation SaIinas Valley State Prison,California,93960,wind
-119.511547,34.407086,62801,Vallecito,California,93013,batteries
-92.891,45.471,63313,"Coral Bells Solar, LLC",Minnesota,55056,solar
-118.563578,34.832786,61445,Gaskell West 1 Solar Facility,California,93536,solar
-93.9792,44.205398,63314,"Primrose Solar, LLC",Minnesota,55435,solar
-118.551181,34.834944,61446,RE Gaskell West 2 LLC,California,93560,solar
-95.203195,44.795609,63315,"Kerria Solar, LLC",Minnesota,56284,solar
-118.551181,34.834944,61447,RE Gaskell West 3 LLC,California,93560,solar
-95.229505,44.964569,63317,"Geranium Solar, LLC",Minnesota,56282,solar
-118.568178,34.827873,61448,RE Gaskell West 4 LLC,California,93560,solar
-95.12733,45.507295,63318,"Bellflower Solar, LLC",Minnesota,56316,solar
-118.551181,34.834944,61449,RE Gaskell West 5 LLC,California,93560,solar
-94.209687,44.253592,63319,"Iris Solar, LLC (MN)",Minnesota,55607,solar
-102.488209,31.030996,62804,Greasewood Solar,Texas,79735,solar
-113.627523,37.043828,62805,Bloomington Solar I,Utah,84790,solar
-90.427736,37.755333,61450,Farmington Solar Farm,Missouri,63640,solar
-104.458136,31.70038,63320,Titan Solar Project,Texas,79855,solar
-93.124648,44.457874,61451,Northfield Holdco CSG,Minnesota,55057,solar
-84.528,43.012,63321,"Bingham Solar, LLC",Michigan,48879,solar
-122.4289,37.61909,62806,Shelter Creek Condominiums Solar,California,94066,solar
-93.19859,44.475467,61452,Waterford Holdco CSG,Minnesota,55057,solar
-99.291596,32.28938,62809,BMP Wind (TX),Texas,79504,wind
-93.6432,45.0695,61453,B.R. Corcoran CSG,Minnesota,55357,solar
-77.66724,43.076198,62810,"RIT Henrietta Solar 1, LLC",New York,14623,solar
-94.2254,45.665,61454,B.R. Sartell CSG,Minnesota,56377,solar
-113.018283,38.490667,62812,Milford Solar 1,Utah,84751,solar
-94.0782,45.6236,61455,B.R. Sauk Rapids CSG,Minnesota,56379,solar
-78.45,36.85,62813,Grasshopper Solar,Virginia,23924,solar
-94.0556,44.9517,61456,Montgomery Winsted CSG,Minnesota,55395,solar
-77.558,36.6867,62814,Sadler Solar,Virginia,23847,solar
-78.230963,37.96724,61457,Palmer Solar Center,Virginia,22974,solar
-86.645742,45.683618,62815,Fairbanks Wind Park,Michigan,49835,wind
-78.049191,37.88051,61458,Martin Solar Center,Virginia,23084,solar
-80.656,36.288,62820,"Stony Knoll Solar, LLC",North Carolina,27017,solar
-82.321,32.605,61459,Georgia Power at Swainsboro,Georgia,30401,solar
-69.838,44.804,61460,IOS - MEW Phase 1,Maine,4950,solar
-71.586,41.9759,61461,North Smithfield Solar Power 1,Rhode Island,2896,solar
-83.524,41.753,63322,"Temperance Solar, LLC",Michigan,48133,solar
-104.692067,40.181742,61462,SR Platte Solar Farm,Colorado,80651,solar
-76.82843,38.73169,63323,Bluefin Origination 1,Maryland,20623,solar
-80.536,35.218,62821,"Speedway Solar NC, LLC",North Carolina,28107,solar
-120.509982,34.749708,61463,Vandenberg Solar Project,California,93437,solar
-86.025,39.3617,63324,Camp Atterbury Microgrid Hybrid,Indiana,46124,batteries
-81.751,35.188,62822,"Broad River Solar, LLC",North Carolina,28107,solar
-96.780459,34.487369,63327,"Diamond Spring, LLC",Oklahoma,73086,wind
-121.970706,37.376248,61464,"CoreSite Real Estate 2972 Stender, L.P.",California,95054,petroleum
-71.585965,42.544219,62824,"GSPP Devens, LLC",Massachusetts,1432,solar
-101.39102,32.772889,63328,Juno Solar Project,Texas,79331,solar
-76.548,39.267,61465,IGS Solar I - BWI2,Maryland,21224,solar
-74.225,40.595,61466,IOS - ERW9,New Jersey,7008,solar
-104.442292,31.719983,63329,Aragorn Solar Project,Texas,79855,solar
-99.734,40.757,61467,City of Lexington,Nebraska,68850,solar
-122.35,45.35,63330,"Duus Solar, LLC",Oregon,97023,solar
-83.3,30.9,61468,Valdosta Prison,Georgia,31601,solar
-122.25,45.35,63331,"Firwood Solar, LLC",Oregon,97055,solar
-78.158181,43.020053,61469,Lichtenthal,New York,14020,solar
-77.085241,36.248563,63332,"Aulander Hwy 42 Solar, LLC",North Carolina,27805,solar
-78.187295,43.037794,61470,Call Farms 1,New York,14020,solar
-74.880941,40.056213,63334,Campus Drive Solar,New Jersey,8016,solar
-78.178591,43.023046,61471,Call Farms 3,New York,14020,solar
-95.45169,29.64536,63335,HO Clarke Generating,Texas,77045,natural gas
-106.018925,37.068132,61472,San Luis Solar Garden,Colorado,81120,solar
-71.69795,42.10252,63336,"Sutton Solar 2, LLC CSG",Massachusetts,1590,solar
-76.56563,42.59251,63337,"Lansing Renewables, LLC",New York,14882,solar
-72.727023,42.177501,62825,GSPP Terrawatt Westfield LLC CSG,Massachusetts,1805,solar
-74.804896,40.328005,61473,Hopewell Valley High School Hybrid,New Jersey,8534,batteries
-71.06043,41.930445,62826,"GSPP  Raynham TMLP, LLC CSG",Massachusetts,2767,solar
-121.891622,37.334151,61474,CoreSite Real Estate 55 S. Market Street,California,95113,petroleum
-71.058569,42.018945,62827,"Ajax Solar, LLC (MA)",Massachusetts,2379,solar
-121.916248,37.405727,61475,"CoreSite Real Estate 1656 McCarthy, L.P.",California,95035,petroleum
-80.68244,33.316159,62828,TWE Bowman Solar Project,South Carolina,29018,solar
-121.971728,37.375089,61476,"CoreSite Real Estate 2901 Coronado, L.P.",California,95054,petroleum
-94.284745,45.52677,62829,GSPP Held LLC CSG,Minnesota,56301,solar
-72.5222,42.22712,63338,"Granby Solar, LLC CSG",Massachusetts,1033,solar
-93.110402,44.655217,61478,"SunE Feely 1 CSG, LLC",Minnesota,55024,solar
-94.16324,45.557945,62830,GSPP Imholte CSG,Minnesota,56301,solar
-74.32918,43.01827,63339,"Hales Mills Solar, LLC",New York,12095,solar
-75.77222,43.078888,63340,"Owlville Creek Solar 2, LLC",New York,13032,solar
-76.845064,42.186827,62831,Hickory Grove #1,New York,14845,solar
-121.973097,37.376181,61482,"CoreSite Real Estate 3032 Coronado, L.P.",California,95054,petroleum
-76.845,42.186,62832,Hickory Grove #2,New York,14845,solar
-92.873655,44.842124,61483,"Cottage Grove CSG, LLC",Minnesota,55016,solar
-98.437,40.602,62833,Hastings Community Solar Farm,Nebraska,68901,solar
-75.77959,43.08748,63341,"Owlville Creek Solar, LLC",New York,13032,solar
-92.681317,45.392643,61484,"Fox CSG, LLC",Minnesota,55084,solar
-76.65289,42.46806,62834,Podunk Road CSG,New York,14886,solar
-119.14852,43.50222,63344,Starvation,Oregon,97738,solar
-93.35047,44.173879,61485,"SunE Stolee CSG, LLC",Minnesota,55946,solar
-70.97138,41.7197,62835,Acushnet Ball Plant 2,Massachusetts,2747,batteries
-77.908113,34.53827,63345,"Scotch Bonnet Solar, LLC",North Carolina,28425,solar
-92.95,45.35,61486,"Wyoming 2 CSG, LLC",Minnesota,55092,solar
-78.610091,35.330022,63346,"Cubera Solar, LLC",North Carolina,28334,solar
-73.375833,40.730844,61487,SL Babylon,New York,11704,solar
-77.007443,38.882704,63347,"AOC, Capitol Power Plant",District of Columbia,20003,natural gas
-73.972226,40.746778,61488,NYU LANGONE HEALTH,New York,10016,petroleum
-113.656111,33.776667,63349,OE_AZ1,Arizona,85348,solar
-80.707,33.574,61489,Cameron Solar,South Carolina,29030,solar
-84.147539,31.196185,63350,OE_GA3,Georgia,31730,solar
-81.242151,32.763843,61490,Estill Solar,South Carolina,29918,solar
-100.825,31.888,63351,Bluebell Solar II,Texas,76951,solar
-96.15994,29.740788,61493,E-Volve Energy Holdings LLC,Texas,77474,solar
-74.175226,40.665678,63353,Allied Beverages Elizabeth,New Jersey,7201,solar
-93.7341,45.1831,61494,Wright Cuddyer CSG,Minnesota,55376,solar
-72.507383,41.821518,63354,Ticket Network South Windsor,Connecticut,6074,solar
-93.8717,44.8071,61495,Carver Gladden CSG,Minnesota,55397,solar
-121.122,44.675,61496,Adams Solar Center,Oregon,97741,solar
-100.491908,32.199366,62836,Maryneal Windpower,Texas,79535,wind
-121.205,44.618,61497,Elbe Solar Center,Oregon,97741,solar
-97.029777,36.82478,62837,Frontier Windpower II,Oklahoma,74631,wind
-81.136,32.881,61498,Hampton Solar 2,South Carolina,29924,solar
-71.787,41.795,61499,CED Foster,Rhode Island,2825,solar
-73.840187,40.679137,62839,98th Street Battery Storage Station,New York,11417,batteries
-93.778397,44.851028,61500,Porter Way Community Solar Garden,Minnesota,55387,solar
-104.003174,40.960618,62840,"Mountain Breeze Wind, LLC",Colorado,80729,wind
-74.482969,40.550342,63355,Chanel Piscataway Rooftop,New Jersey,8854,solar
-119.432866,35.472113,61501,ABEC #2 dba West-Star Dairy,California,93206,biomass
-66.14712,18.39838,62841,HIMA San Pablo Bayamon,Puerto Rico,960,petroleum
-74.657754,40.152302,63356,Colonial Pipeline Allentown Chesterfield,New Jersey,8515,solar
-119.202974,35.21426,61502,ABEC #3 dba Lakeview Dairy,California,93311,biomass
-71.510175,42.551461,62842,Nextsun Energy Littleton,Massachusetts,1460,solar
-119.116384,35.17306,61503,ABEC #4 dba CE&S Dairy,California,93311,biomass
-74.062378,43.723851,62843,Garnet Solar (NY),New York,12853,solar
-93.279116,44.125053,61504,RJC I CSG,Minnesota,55060,solar
-101.621793,32.741383,62845,ENGIE Long Draw Solar LLC,Texas,79738,solar
-92.669448,44.726789,61505,Huneke I CSG,Minnesota,55992,solar
-90.662,42.971,62847,Fennimore Solar,Wisconsin,53809,solar
-95.209719,44.795624,61506,Krause CSG,Minnesota,56284,solar
-90.136,43.883,62848,New Lisbon Solar,Wisconsin,53950,solar
-75.014147,39.575217,61507,DG New Jersey Solar RLS Logistics,New Jersey,8344,solar
-92.025,45.511,62849,Cumberland Solar,Wisconsin,54829,solar
-111.66298,40.2427,61508,Provo Power Plant,Utah,84601,natural gas
-65.6547,18.33643,62850,HIMA San Pablo Fajardo,Puerto Rico,738,petroleum
-77.392234,43.174071,61509,Monroe County Sites A & B,New York,14580,solar
-66.046486,18.372652,62851,HIMA San Pablo Cupey,Puerto Rico,928,petroleum
-65.82669,18.150795,62852,HIMA San Pablo Humacao,Puerto Rico,792,petroleum
-75.196874,39.817319,63357,Colonial Pipeline Woodbury West Deptford,New Jersey,8066,solar
-77.740208,43.31879,61510,"Monroe County Sites C, D, & E",New York,14468,solar
-72.740907,41.642322,63358,Corbin Russwin Phase 3 Berlin,Connecticut,6037,solar
-78.315078,36.475369,61512,"Bullock Solar, LLC",North Carolina,27553,solar
-121.508945,37.734761,63361,Medline Ind. Phase 2 Tracy,California,95377,solar
-96.877205,31.286739,61513,Marlin Solar,Texas,76661,solar
-121.24891,37.894817,63363,Niagara Bottling Stockton,California,95206,solar
-97.148569,33.656072,61514,North Gainesville Solar,Texas,76420,solar
-118.85,39.5545,63365,Soda Lake 3,Nevada,89406,geothermal
-75.1186,39.910969,61515,DG Camden LLC Holtec,New Jersey,8104,solar
-74.131258,40.751938,63366,435A Bergen Avenue,New Jersey,7302,solar
-93.968902,44.17897,61516,School Sisters CSG,Minnesota,56001,solar
-95.52985,45.65727,63367,Strandness Garden,Minnesota,56381,solar
-72.52178,42.055179,61518,301 Chestnut Solar NG,Massachusetts,1028,solar
-77.363415,39.570338,61519,Baker Point,Maryland,21788,solar
-99.843961,31.262546,62853,Maverick Creek Wind,Texas,76837,wind
-90.7335,29.9734,62854,St. James Solar (LA),Louisiana,70090,solar
-97.993045,26.376651,62855,West Raymond Wind Farm LLC,Texas,78569,wind
-88.639983,42.252733,62856,Marengo Battery Storage LLC,Illinois,60152,batteries
-70.6176,44.6148,62857,RoxWind,Maine,4275,wind
-90.805,43.737,62858,Cashton Solar,Wisconsin,54619,solar
-78.10709,35.4375,61520,Rosewood Solar,North Carolina,27530,solar
-72.221446,44.908716,62859,Coventry Clean Energy Corporation,Vermont,5825,biomass
-71.714483,44.414773,63368,"GSPP Gilman, LLC",Vermont,5904,solar
-81.256166,33.791505,61521,Swamp Fox Solar,South Carolina,29123,solar
-76.894394,42.187443,62860,Chambers Road Solar,New York,14845,solar
-74.078372,41.469132,63369,Riley Road LLC,New York,12553,solar
-81.262417,33.794732,61522,Champion Solar,South Carolina,29123,solar
-93.629,43.276,62861,Forest City Solar,Iowa,50436,solar
-81.29337,33.023402,61523,Haley Solar,South Carolina,29810,solar
-85.694574,38.501908,62862,Nabb Battery Energy Storage System,Indiana,47147,batteries
-96.378894,33.498186,61524,Whitewright Solar,Texas,75491,solar
-90.025,43.732,62868,Elroy Solar,Wisconsin,53948,solar
-79.748273,35.728738,61525,ABD Farms,North Carolina,27203,solar
-92.032,43.976,62869,St. Charles Solar,Minnesota,55972,solar
-71.948876,42.250771,61526,Antanavica Solar,Massachusetts,1524,solar
-72.039178,42.603029,62870,Gardner - Otter River Road,Massachusetts,1440,solar
-79.347471,36.072359,61527,Bakatsias Solar,North Carolina,27258,solar
-99.357603,36.546545,62871,Boiling Springs Wind Farm,Oklahoma,73801,wind
-76.810226,35.148339,61528,Bayboro Solar Farm,North Carolina,28509,solar
-77.614507,35.591719,62873,Carolina Poultry Power Farmville,North Carolina,27828,biomass
-81.253453,32.727842,61529,Estill Solar II,South Carolina,29918,solar
-118.931898,34.196505,62874,Acorn I Energy Storage LLC,California,91320,batteries
-116.489835,33.807988,62875,Wildcat I Energy Storage LLC,California,92264,batteries
-94.297452,45.529535,63370,GSSP Schneider LLC,Minnesota,56387,solar
-81.110546,33.774657,61530,Gaston Solar I - SC,South Carolina,29160,solar
-73.602129,42.726428,63371,Hope Solar Farm LLC,New York,12180,solar
-96.239739,33.16114,61532,Leon Solar,Texas,75401,solar
-76.953981,42.285942,63372,Catlin Solar 1 LLC,New York,14812,solar
-79.57597,35.416167,61533,Mustang Solar,North Carolina,27325,solar
-73.903954,43.07377,63373,Saratoga Solar LLC,New York,12850,solar
-81.812045,35.297715,61534,Old Caroleen Solar Farm,North Carolina,28043,solar
-72.706877,41.548826,63374,CP Middletown Solar I LLC,Connecticut,6457,solar
-80.712405,35.739704,61535,Statesville Solar,North Carolina,27013,solar
-72.706877,41.548826,63375,CP Middletown Solar II LLC,Connecticut,6457,solar
-76.469011,39.222576,62876,Amazon Maryland DCA1,Maryland,21219,solar
-78.312403,35.814236,61536,Wakefield Solar,North Carolina,27597,solar
-117.58281,34.57654,63376,Phelan Pinon Hills CSD Solar,California,92301,solar
-71.2825,42.374553,61537,Weston Landfill Solar,Massachusetts,2493,solar
-79.673277,34.879581,63377,"ESA Hamlet NC , LLC",North Carolina,28345,solar
-70.997778,42.207264,61538,Braintree Landfill Solar,Massachusetts,2184,solar
-91.177102,41.153697,63378,Wapello Solar LLC,Iowa,52653,solar
-71.5,42.262269,61539,GELD Solar Farm,Massachusetts,1540,solar
-103.61911,40.280904,63379,Mtn. Solar 3 CSG,Colorado,80723,solar
-99.405214,38.874316,61540,Fort Hays State University Wind Farm,Kansas,67601,wind
-92.64087,44.29741,63380,Goodhue Community Solar One LLC CSG,Minnesota,55992,solar
-72.633011,41.643223,61541,Town of Rocky Hill PV CSG,Connecticut,6067,solar
-79.185,34.68056,63381,"Railroad Solar Farm, LLC",North Carolina,28372,solar
-95.526171,45.643438,61542,"PopeSun CSG, LLC",Minnesota,56381,solar
-78.061015,34.27532,63383,"ATOOD Solar IV, LLC",North Carolina,28451,solar
-93.401684,44.093763,61543,"CF Novel Solar CSG Gardens Five, LLC",Minnesota,56093,solar
-89.085363,40.96038,63384,Bennington Wind,Illinois,61760,wind
-118.510837,34.433332,63385,Castaic Lake Phase II,California,91350,solar
-104.982339,39.885061,62877,Amazon Denver DEN3,Colorado,80023,solar
-93.552423,44.213446,61544,"LeSun CSG, LLC",Minnesota,56096,solar
-84.385575,31.825063,62878,McCleskey Cotton,Georgia,39842,solar
-92.874985,44.847916,61545,"CGSun, LLC Community Solar",Minnesota,55016,solar
-82.196002,33.429859,62879,Columbia Bryson,Georgia,31813,solar
-93.718376,45.21643,61547,"WrightSun CSG, LLC",Minnesota,55376,solar
-83.756164,32.777747,62880,Bibb Jones,Georgia,31208,solar
-121.119839,38.346814,63387,"Rancho Seco Solar II, LLC",California,95638,solar
-94.02188,45.430807,61548,"CF Novel Solar CSG Gardens Seven, LLC",Minnesota,55319,solar
-84.861326,32.49375,62881,Muscogee Public Works,Georgia,31907,solar
-102.6337,32.0015,63388,Oxy Renewable Energy - Goldsmith,Texas,79741,solar
-71.116786,42.817023,61550,DG Haverhill CSG,Massachusetts,1832,solar
-84.066,30.991,62882,Oil Dri 2 Solar,Georgia,31773,solar
-87.399818,40.381614,63389,"Jordan Creek Wind Farm, LLC",Indiana,47993,wind
-82.672395,40.896042,63390,Shelby Solar Array,Ohio,44875,solar
-82.871786,32.058559,62883,Telfair Thompson,Georgia,31037,solar
-74.135402,41.111498,61551,Good Samaritan Hospital,New York,10901,petroleum
-82.022,33.364,62884,Richmond Hayes Solar,Georgia,30906,solar
-84.849483,32.895935,62885,Troup RC50,Georgia,31822,solar
-77.45,39.44,61552,Fort Detrick Solar PV,Maryland,21702,solar
